,from,to,docID,doctopic
10070,Dr Amy Khor Lean Suan ,Mdm Speaker ,5d27eca6172d9aa762d489d6,Healthcare
10071,PROC,The Senior Minister of State for Health (Dr Amy Khor Lean Suan)(for the Minister for Health),5d27eca6172d9aa762d489d7,Healthcare
10072,The Senior Minister of State for Health (Dr Amy Khor Lean Suan)(for the Minister for Health),Mr Louis Ng Kok Kwang (Nee Soon) ,5d27eca6172d9aa762d489d7,Healthcare
10073,Mr Louis Ng Kok Kwang (Nee Soon) ,Dr Amy Khor Lean Suan ,5d27eca6172d9aa762d489d7,Healthcare
10074,Dr Amy Khor Lean Suan ,Mr Louis Ng Kok Kwang ,5d27eca6172d9aa762d489d7,Healthcare
10075,Mr Louis Ng Kok Kwang ,Dr Amy Khor Lean Suan ,5d27eca6172d9aa762d489d7,Healthcare
10076,PROC,PROC,5d27eca6172d9aa762d489d8,Law
10077,PROC,"The Minister, Prime Minister's Office (Mr Chan Chun Sing) ",5d27eca6172d9aa762d489d8,Law
10078,"The Minister, Prime Minister's Office (Mr Chan Chun Sing) ",Mdm Speaker ,5d27eca6172d9aa762d489d8,Law
10079,The Government Whip (Mr Chan Chun Sing) ,Mdm Speaker ,5d27eca6172d9aa762d489d9,Law
10080,PROC,PROC,5d27eca6172d9aa762d489da,Environment
10081,PROC,Mr Tan Chuan-Jin,5d27eca6172d9aa762d489db,Healthcare
10082,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d489dc,Environment
10083,PROC,Assoc Prof Dr Yaacob Ibrahim,5d27eca6172d9aa762d489dd,Law
10084,PROC,Mr Ong Ye Kung,5d27eca6172d9aa762d489de,Education
10085,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d489df,Healthcare
10086,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d489e0,Environment
10087,PROC,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d489e1,Environment
10088,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d489e2,Living
10089,PROC,Mr K Shanmugam,5d27eca6172d9aa762d489e3,Internal Security
10090,PROC,Mr Teo Chee Hean (for the Prime Minister),5d27eca6172d9aa762d489e4,Living
10091,PROC,Mr Tharman Shanmugaratnam (for the Prime Minister),5d27eca6172d9aa762d489e5,External Security
10092,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d489e6,Living
10093,PROC,Mr Ng Chee Meng,5d27eca6172d9aa762d489e8,Education
10094,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d489e9,Healthcare
10095,PROC,Mr Lim Swee Say,5d27eca6172d9aa762d489ea,Employment
10096,PROC,Mr Ng Chee Meng,5d27eca6172d9aa762d489eb,Law
10097,Mr Deputy Speaker,The Government Whip (Mr Chan Chun Sing),5d27eca6172d9aa762d489ec,Society
10098,The Government Whip (Mr Chan Chun Sing),Mr Deputy Speaker ,5d27eca6172d9aa762d489ec,Society
10099,Mr Deputy Speaker ,Mr Chan Chun Sing,5d27eca6172d9aa762d489ec,Society
10100,Mr Chan Chun Sing,Mr Deputy Speaker ,5d27eca6172d9aa762d489ec,Society
10101,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d489ed,Environment
10102,PROC,Mr S Iswaran,5d27eca6172d9aa762d489ee,Business
10103,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d489ef,Environment
10104,PROC,Dr Ng Eng Hen,5d27eca6172d9aa762d489f0,Law
10105,PROC,PROC,5d27eca6172d9aa762d489f2,Healthcare
10106,The Prime Minister (Mr Lee Hsien Loong),Mdm Speaker ,5d27eca6172d9aa762d489f3,Society
10107,Mdm Speaker ,Mr Lee Hsien Loong,5d27eca6172d9aa762d489f3,Society
10108,Mr Lee Hsien Loong,Mdm Speaker ,5d27eca6172d9aa762d489f3,Society
10109,Mdm Speaker ,Mr Lee Hsien Loong,5d27eca6172d9aa762d489f3,Society
10110,Mr Lee Hsien Loong,Mdm Speaker ,5d27eca6172d9aa762d489f3,Society
10111,Mdm Speaker ,Mr Lee Hsien Loong,5d27eca6172d9aa762d489f3,Society
10112,Mr Lee Hsien Loong,Mdm Speaker ,5d27eca6172d9aa762d489f3,Society
10113,Mdm Speaker ,Mr Lee Hsien Loong,5d27eca6172d9aa762d489f3,Society
10114,Mr Lee Hsien Loong,Mdm Speaker ,5d27eca6172d9aa762d489f3,Society
10115,PROC,PROC,5d27eca6172d9aa762d489f4,Education
10116,PROC,PROC,5d27eca6172d9aa762d489f4,Education
10117,PROC,PROC,5d27eca6172d9aa762d489f4,Education
10118,PROC,PROC,5d27eca6172d9aa762d489f4,Education
10119,PROC,PROC,5d27eca6172d9aa762d489f4,Education
10120,PROC,PROC,5d27eca6172d9aa762d489f4,Education
10121,PROC,PROC,5d27eca6172d9aa762d489f4,Education
10122,PROC,Mdm Speaker ,5d27eca6172d9aa762d489f4,Education
10123,Mdm Speaker ,Dr Janil Puthucheary,5d27eca6172d9aa762d489f4,Education
10124,Dr Janil Puthucheary,Mr Patrick Tay Teck Guan (West Coast),5d27eca6172d9aa762d489f4,Education
10125,Mr Patrick Tay Teck Guan (West Coast),Dr Janil Puthucheary,5d27eca6172d9aa762d489f4,Education
10126,Dr Janil Puthucheary,Mr Dennis Tan Lip Fong (Non-Constituency Member),5d27eca6172d9aa762d489f4,Education
10127,Mr Dennis Tan Lip Fong (Non-Constituency Member),Dr Janil Puthucheary,5d27eca6172d9aa762d489f4,Education
10128,Dr Janil Puthucheary,Mr Zaqy Mohamad (Chua Chu Kang),5d27eca6172d9aa762d489f4,Education
10129,Mr Zaqy Mohamad (Chua Chu Kang),Dr Janil Puthucheary,5d27eca6172d9aa762d489f4,Education
10130,Dr Janil Puthucheary,Mr Pritam Singh (Aljunied),5d27eca6172d9aa762d489f4,Education
10131,Mr Pritam Singh (Aljunied),Dr Janil Puthucheary,5d27eca6172d9aa762d489f4,Education
10132,Dr Janil Puthucheary,Mr Leon Perera (Non-Constituency Member),5d27eca6172d9aa762d489f4,Education
10133,Mr Leon Perera (Non-Constituency Member),Dr Janil Puthucheary,5d27eca6172d9aa762d489f4,Education
10134,PROC,PROC,5d27eca6172d9aa762d489f5,Environment
10135,PROC,PROC,5d27eca6172d9aa762d489f5,Environment
10136,PROC,Mdm Speaker ,5d27eca6172d9aa762d489f5,Environment
10137,Mdm Speaker ,Dr Amy Khor Lean Suan,5d27eca6172d9aa762d489f5,Environment
10138,Dr Amy Khor Lean Suan,Er Dr Lee Bee Wah (Nee Soon),5d27eca6172d9aa762d489f5,Environment
10139,Er Dr Lee Bee Wah (Nee Soon),Dr Amy Khor Lean Suan,5d27eca6172d9aa762d489f5,Environment
10140,Dr Amy Khor Lean Suan,Mr Kok Heng Leun (Nominated Member),5d27eca6172d9aa762d489f5,Environment
10141,Mr Kok Heng Leun (Nominated Member),Dr Amy Khor Lean Suan,5d27eca6172d9aa762d489f5,Environment
10142,Dr Amy Khor Lean Suan,Ms Denise Phua Lay Peng (Jalan Besar),5d27eca6172d9aa762d489f5,Environment
10143,Ms Denise Phua Lay Peng (Jalan Besar),Dr Amy Khor Lean Suan,5d27eca6172d9aa762d489f5,Environment
10144,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d489f6,Healthcare
10145,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d489f7,Healthcare
10146,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d489f8,Law
10147,PROC,Mr K Shanmugam,5d27eca6172d9aa762d489f9,Internal Security
10148,PROC,The Prime Minister (Mr Lee Hsien Loong),5d27eca6172d9aa762d489fa,Society
10149,The Prime Minister (Mr Lee Hsien Loong),The Minister for National Development (Mr Lawrence Wong),5d27eca6172d9aa762d489fa,Society
10150,The Minister for National Development (Mr Lawrence Wong),Mdm Speaker ,5d27eca6172d9aa762d489fa,Society
10151,Mdm Speaker ,Mr Sitoh Yih Pin (Potong Pasir),5d27eca6172d9aa762d489fa,Society
10152,Mr Sitoh Yih Pin (Potong Pasir),Mr Low Thia Khiang (Aljunied),5d27eca6172d9aa762d489fa,Society
10153,Mr Low Thia Khiang (Aljunied),Ms Sun Xueling (Pasir Ris-Punggol),5d27eca6172d9aa762d489fa,Society
10154,Ms Sun Xueling (Pasir Ris-Punggol),Mdm Speaker ,5d27eca6172d9aa762d489fa,Society
10155,Mdm Speaker ,Ms Sun Xueling,5d27eca6172d9aa762d489fa,Society
10156,Ms Sun Xueling,Mr Kok Heng Leun (Nominated Member),5d27eca6172d9aa762d489fa,Society
10157,Mr Kok Heng Leun (Nominated Member),Mdm Speaker ,5d27eca6172d9aa762d489fa,Society
10158,Mdm Speaker ,Mr Zaqy Mohamad (Chua Chu Kang),5d27eca6172d9aa762d489fa,Society
10159,Mr Zaqy Mohamad (Chua Chu Kang),Ms Sylvia Lim (Aljunied),5d27eca6172d9aa762d489fa,Society
10160,Ms Sylvia Lim (Aljunied),Mr Christopher de Souza (Holland-Bukit Timah),5d27eca6172d9aa762d489fa,Society
10161,Mr Christopher de Souza (Holland-Bukit Timah),Er Dr Lee Bee Wah (Nee Soon),5d27eca6172d9aa762d489fa,Society
10162,Er Dr Lee Bee Wah (Nee Soon),Ms Kuik Shiao-Yin (Nominated Member),5d27eca6172d9aa762d489fa,Society
10163,Ms Kuik Shiao-Yin (Nominated Member),Mdm Speaker,5d27eca6172d9aa762d489fa,Society
10164,Mdm Speaker,PROC,5d27eca6172d9aa762d489fa,Society
10165,PROC,PROC,5d27eca6172d9aa762d489fa,Society
10166,PROC,Mr Kwek Hian Chuan Henry (Nee Soon),5d27eca6172d9aa762d489fa,Society
10167,Mr Kwek Hian Chuan Henry (Nee Soon),Mr Pritam Singh (Aljunied),5d27eca6172d9aa762d489fa,Society
10168,Mr Pritam Singh (Aljunied),Ms Jessica Tan Soon Neo (East Coast),5d27eca6172d9aa762d489fa,Society
10169,Ms Jessica Tan Soon Neo (East Coast),The Senior Minister of State for Communications and Information and Education (Dr Janil Puthucheary),5d27eca6172d9aa762d489fa,Society
10170,The Senior Minister of State for Communications and Information and Education (Dr Janil Puthucheary),Mdm Speaker ,5d27eca6172d9aa762d489fa,Society
10171,Mdm Speaker ,Mr Low Thia Khiang,5d27eca6172d9aa762d489fa,Society
10172,Mr Low Thia Khiang,Ms Chia Yong Yong (Nominated Member),5d27eca6172d9aa762d489fa,Society
10173,Ms Chia Yong Yong (Nominated Member),Mr Louis Ng Kok Kwang (Nee Soon),5d27eca6172d9aa762d489fa,Society
10174,Mr Louis Ng Kok Kwang (Nee Soon),Mr Png Eng Huat (Hougang),5d27eca6172d9aa762d489fa,Society
10175,Mr Png Eng Huat (Hougang),Dr Tan Wu Meng (Jurong),5d27eca6172d9aa762d489fa,Society
10176,Dr Tan Wu Meng (Jurong),PROC,5d27eca6172d9aa762d489fa,Society
10177,PROC,Mr Deputy Speaker ,5d27eca6172d9aa762d489fa,Society
10178,Mr Deputy Speaker ,Mr Png Eng Huat,5d27eca6172d9aa762d489fa,Society
10179,Mr Png Eng Huat,Mr Deputy Speaker ,5d27eca6172d9aa762d489fa,Society
10180,Mr Deputy Speaker ,Mr Png Eng Huat,5d27eca6172d9aa762d489fa,Society
10181,Mr Png Eng Huat,Mr Deputy Speaker ,5d27eca6172d9aa762d489fa,Society
10182,Mr Deputy Speaker ,Mr Png Eng Huat,5d27eca6172d9aa762d489fa,Society
10183,Mr Png Eng Huat,Dr Tan Wu Meng,5d27eca6172d9aa762d489fa,Society
10184,Dr Tan Wu Meng,Mr Png Eng Huat,5d27eca6172d9aa762d489fa,Society
10185,Mr Png Eng Huat,Dr Tan Wu Meng,5d27eca6172d9aa762d489fa,Society
10186,Dr Tan Wu Meng,Mr Png Eng Huat,5d27eca6172d9aa762d489fa,Society
10187,Mr Png Eng Huat,Mr Deputy Speaker ,5d27eca6172d9aa762d489fa,Society
10188,Mr Deputy Speaker ,Asst Prof Mahdev Mohan (Nominated Member),5d27eca6172d9aa762d489fa,Society
10189,Asst Prof Mahdev Mohan (Nominated Member),Mr Murali Pillai (Bukit Batok),5d27eca6172d9aa762d489fa,Society
10190,Mr Murali Pillai (Bukit Batok),Mr Thomas Chua Kee Seng (Nominated Member),5d27eca6172d9aa762d489fa,Society
10191,Mr Thomas Chua Kee Seng (Nominated Member),Ms Rahayu Mahzam (Jurong),5d27eca6172d9aa762d489fa,Society
10192,Ms Rahayu Mahzam (Jurong),Mr Leon Perera (Non-Constituency Member),5d27eca6172d9aa762d489fa,Society
10193,PROC,The Deputy Prime Minister and Coordinating Minister for National Security (Mr Teo Chee Hean),5d27eca6172d9aa762d489fb,Society
10194,The Deputy Prime Minister and Coordinating Minister for National Security (Mr Teo Chee Hean),Mdm Speaker ,5d27eca6172d9aa762d489fb,Society
10195,Mdm Speaker ,Mr Teo Chee Hean,5d27eca6172d9aa762d489fb,Society
10196,PROC,The Senior Minister of State for Finance and Law (Ms Indranee Rajah),5d27eca6172d9aa762d489fc,Society
10197,The Senior Minister of State for Finance and Law (Ms Indranee Rajah),Mr Deputy Speaker ,5d27eca6172d9aa762d489fc,Society
10198,Mr Deputy Speaker ,Ms Sylvia Lim,5d27eca6172d9aa762d489fc,Society
10199,Ms Sylvia Lim,Ms Indranee Rajah,5d27eca6172d9aa762d489fc,Society
10200,Ms Indranee Rajah,Mr Deputy Speaker ,5d27eca6172d9aa762d489fc,Society
10201,Mr Deputy Speaker ,Ms Sylvia Lim,5d27eca6172d9aa762d489fc,Society
10202,Ms Sylvia Lim,Ms Indranee Rajah,5d27eca6172d9aa762d489fc,Society
10203,Ms Indranee Rajah,Mr Deputy Speaker ,5d27eca6172d9aa762d489fc,Society
10204,Mr Deputy Speaker ,Mr Low Thia Khiang,5d27eca6172d9aa762d489fc,Society
10205,Mr Low Thia Khiang,Mr Deputy Speaker ,5d27eca6172d9aa762d489fc,Society
10206,Mr Deputy Speaker ,Ms Indranee Rajah,5d27eca6172d9aa762d489fc,Society
10207,Ms Indranee Rajah,Mr Deputy Speaker ,5d27eca6172d9aa762d489fc,Society
10208,Mr Deputy Speaker ,Ms Indranee Rajah,5d27eca6172d9aa762d489fc,Society
10209,PROC,Mr K Shanmugam,5d27eca6172d9aa762d489fd,Environment
10210,PROC,Mr K Shanmugam,5d27eca6172d9aa762d489fe,Living
10211,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d489ff,Business
10212,PROC,The Minister for Finance (Mr Heng Swee Keat),5d27eca6172d9aa762d48a00,Business
10213,The Minister for Finance (Mr Heng Swee Keat),Mr Liang Eng Hwa (Holland-Bukit Timah),5d27eca6172d9aa762d48a00,Business
10214,Mr Liang Eng Hwa (Holland-Bukit Timah),Mr Heng Swee Keat,5d27eca6172d9aa762d48a00,Business
10215,Mr Heng Swee Keat,Ms Denise Phua Lay Peng (Jalan Besar),5d27eca6172d9aa762d48a00,Business
10216,Ms Denise Phua Lay Peng (Jalan Besar),Mr Heng Swee Keat,5d27eca6172d9aa762d48a00,Business
10217,Mr Heng Swee Keat,Mdm Speaker ,5d27eca6172d9aa762d48a00,Business
10218,PROC,PROC,5d27eca6172d9aa762d48a01,Law
10219,PROC,PROC,5d27eca6172d9aa762d48a01,Law
10220,PROC,PROC,5d27eca6172d9aa762d48a01,Law
10221,PROC,PROC,5d27eca6172d9aa762d48a01,Law
10222,PROC,PROC,5d27eca6172d9aa762d48a02,Internal Security
10223,PROC,Mr Lim Biow Chuan (Mountbatten),5d27eca6172d9aa762d48a02,Internal Security
10224,Mr Lim Biow Chuan (Mountbatten),Mr Amrin Amin,5d27eca6172d9aa762d48a02,Internal Security
10225,Mdm Speaker ,Mr Kok Heng Leun (Nominated Member),5d27eca6172d9aa762d48a03,Society
10226,Mr Kok Heng Leun (Nominated Member),Mdm Speaker ,5d27eca6172d9aa762d48a03,Society
10227,PROC,"The Minister for Culture, Community and Youth (Ms Grace Fu Hai Yien)",5d27eca6172d9aa762d48a04,Society
10228,"The Minister for Culture, Community and Youth (Ms Grace Fu Hai Yien)",Mdm Speaker ,5d27eca6172d9aa762d48a04,Society
10229,PROC,Mr Heng Swee Keat,5d27eca6172d9aa762d48a06,Employment
10230,PROC,Mr K Shanmugam,5d27eca6172d9aa762d48a07,Internal Security
10231,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48a08,Living
10232,PROC,Mr K Shanmugam,5d27eca6172d9aa762d48a09,Internal Security
10233,PROC,Mr Ng Chee Meng,5d27eca6172d9aa762d48a0a,Education
10234,PROC,Mr Heng Swee Keat,5d27eca6172d9aa762d48a0b,External Security
10235,PROC,Mr Ng Chee Meng,5d27eca6172d9aa762d48a0c,Education
10236,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48a0d,Living
10237,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48a0e,Living
10238,PROC,Mr Lim Swee Say,5d27eca6172d9aa762d48a0f,Employment
10239,PROC,Mr Tan Chuan-Jin,5d27eca6172d9aa762d48a10,Healthcare
10240,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d48a11,Internal Security
10241,PROC,Mr Lim Swee Say,5d27eca6172d9aa762d48a12,Living
10242,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48a13,Living
10243,PROC,Mr Tan Chuan-Jin,5d27eca6172d9aa762d48a14,Healthcare
10244,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d48a15,Healthcare
10245,PROC,Mr Ong Ye Kung,5d27eca6172d9aa762d48a16,Education
10246,PROC,Mr K Shanmugam,5d27eca6172d9aa762d48a17,Internal Security
10247,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d48a18,Living
10248,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d48a19,Environment
10249,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d48a1a,Healthcare
10250,PROC,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d48a1b,Environment
10251,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d48a1c,Healthcare
10252,PROC,PROC,5d27eca6172d9aa762d48a1d,Education
10253,PROC,Mr Ng Chee Meng,5d27eca6172d9aa762d48a1d,Education
10254,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48a1e,Environment
10255,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d48a1f,Living
10256,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d48a20,Living
10257,PROC,Mr Lim Swee Say,5d27eca6172d9aa762d48a21,Employment
10258,PROC,Mr Lim Swee Say,5d27eca6172d9aa762d48a22,Employment
10259,PROC,Mr Lim Swee Say,5d27eca6172d9aa762d48a23,Healthcare
10260,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48a24,Living
10261,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d48a25,Environment
10262,PROC,Mr Lim Swee Say,5d27eca6172d9aa762d48a26,Law
10263,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d48a27,Living
10264,PROC,Mr Lim Swee Say,5d27eca6172d9aa762d48a28,Law
10265,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d48a29,Living
10266,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d48a2a,Living
10267,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48a2b,Living
10268,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48a2c,Living
10269,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48a2d,Environment
10270,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48a2e,Living
10271,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48a2f,Living
10272,PROC,Mr Tan Chuan-Jin,5d27eca6172d9aa762d48a30,Healthcare
10273,PROC,Mr Heng Swee Keat,5d27eca6172d9aa762d48a31,Internal Security
10274,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48a32,Environment
10275,PROC,Mr Ong Ye Kung,5d27eca6172d9aa762d48a33,Education
10276,PROC,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d48a34,Environment
10277,PROC,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d48a35,Environment
10278,PROC,Mr Ng Chee Meng,5d27eca6172d9aa762d48a36,Education
10279,PROC,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d48a37,Environment
10280,PROC,Mr Ong Ye Kung,5d27eca6172d9aa762d48a38,Education
10281,PROC,Mr Ong Ye Kung,5d27eca6172d9aa762d48a39,Education
10282,PROC,PROC,5d27eca6172d9aa762d48a3a,Living
10283,PROC,The Senior Minister of State for Transport (Dr Lam Pin Min)(for the Minister for Transport),5d27eca6172d9aa762d48a3a,Living
10284,The Senior Minister of State for Transport (Dr Lam Pin Min)(for the Minister for Transport),Mdm Speaker ,5d27eca6172d9aa762d48a3a,Living
10285,Mdm Speaker ,Dr Lam Pin Min,5d27eca6172d9aa762d48a3a,Living
10286,Dr Lam Pin Min,Mr Ang Wei Neng (Jurong),5d27eca6172d9aa762d48a3a,Living
10287,Mr Ang Wei Neng (Jurong),Dr Lam Pin Min,5d27eca6172d9aa762d48a3a,Living
10288,Dr Lam Pin Min,Mr Zaqy Mohamad (Chua Chu Kang),5d27eca6172d9aa762d48a3a,Living
10289,Mr Zaqy Mohamad (Chua Chu Kang),Dr Lam Pin Min,5d27eca6172d9aa762d48a3a,Living
10290,Dr Lam Pin Min,Mr Ang Wei Neng,5d27eca6172d9aa762d48a3a,Living
10291,Mr Ang Wei Neng,Dr Lam Pin Min,5d27eca6172d9aa762d48a3a,Living
10292,PROC,PROC,5d27eca6172d9aa762d48a3c,Healthcare
10293,PROC,Ms Tin Pei Ling (MacPherson),5d27eca6172d9aa762d48a3c,Healthcare
10294,Ms Tin Pei Ling (MacPherson),Dr Koh Poh Koon,5d27eca6172d9aa762d48a3c,Healthcare
10295,Dr Koh Poh Koon,Ms Sun Xueling (Pasir Ris-Punggol),5d27eca6172d9aa762d48a3c,Healthcare
10296,Ms Sun Xueling (Pasir Ris-Punggol),Dr Koh Poh Koon,5d27eca6172d9aa762d48a3c,Healthcare
10297,Dr Koh Poh Koon,Dr Tan Wu Meng (Jurong),5d27eca6172d9aa762d48a3c,Healthcare
10298,Dr Tan Wu Meng (Jurong),Dr Koh Poh Koon,5d27eca6172d9aa762d48a3c,Healthcare
10299,Dr Koh Poh Koon,Mr Kwek Hian Chuan Henry (Nee Soon),5d27eca6172d9aa762d48a3c,Healthcare
10300,Mr Kwek Hian Chuan Henry (Nee Soon),Dr Koh Poh Koon,5d27eca6172d9aa762d48a3c,Healthcare
10301,Dr Koh Poh Koon,Mdm Speaker ,5d27eca6172d9aa762d48a3c,Healthcare
10302,Mdm Speaker ,Ms Tin Pei Ling,5d27eca6172d9aa762d48a3c,Healthcare
10303,Ms Tin Pei Ling,Dr Koh Poh Koon,5d27eca6172d9aa762d48a3c,Healthcare
10304,PROC,PROC,5d27eca6172d9aa762d48a3d,Business
10305,PROC,Er Dr Lee Bee Wah (Nee Soon),5d27eca6172d9aa762d48a3d,Business
10306,Er Dr Lee Bee Wah (Nee Soon),Ms Sim Ann,5d27eca6172d9aa762d48a3d,Business
10307,PROC,The Minister of State for Manpower (Mr Sam Tan Chin Siong)(for the Minister for Manpower),5d27eca6172d9aa762d48a3e,Internal Security
10308,The Minister of State for Manpower (Mr Sam Tan Chin Siong)(for the Minister for Manpower),Mr Dennis Tan Lip Fong (Non-Constituency Member),5d27eca6172d9aa762d48a3e,Internal Security
10309,Mr Dennis Tan Lip Fong (Non-Constituency Member),Mr Sam Tan Chin Siong,5d27eca6172d9aa762d48a3e,Internal Security
10310,PROC,The Senior Minister of State for Health (Dr Lam Pin Min)(for the Minister for Health),5d27eca6172d9aa762d48a3f,Healthcare
10311,The Senior Minister of State for Health (Dr Lam Pin Min)(for the Minister for Health),Er Dr Lee Bee Wah (Nee Soon),5d27eca6172d9aa762d48a3f,Healthcare
10312,Er Dr Lee Bee Wah (Nee Soon),Dr Lam Pin Min,5d27eca6172d9aa762d48a3f,Healthcare
10313,Dr Lam Pin Min,Er Dr Lee Bee Wah,5d27eca6172d9aa762d48a3f,Healthcare
10314,Er Dr Lee Bee Wah,Dr Lam Pin Min,5d27eca6172d9aa762d48a3f,Healthcare
10315,PROC,The Minister of State for Manpower (Mr Sam Tan Chin Siong)(for the Minister for Manpower),5d27eca6172d9aa762d48a40,Internal Security
10316,The Minister of State for Manpower (Mr Sam Tan Chin Siong)(for the Minister for Manpower),Ms Joan Pereira (Tanjong Pagar),5d27eca6172d9aa762d48a40,Internal Security
10317,Ms Joan Pereira (Tanjong Pagar),Mr Sam Tan Chin Siong,5d27eca6172d9aa762d48a40,Internal Security
10318,PROC,The Minister for Education (Higher Education and Skills) (Mr Ong Ye Kung),5d27eca6172d9aa762d48a41,Education
10319,The Minister for Education (Higher Education and Skills) (Mr Ong Ye Kung),Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member),5d27eca6172d9aa762d48a41,Education
10320,Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member),Mr Ong Ye Kung,5d27eca6172d9aa762d48a41,Education
10321,PROC,The Minister of State for Manpower (Mr Sam Tan Chin Siong)(for the Minister for Manpower),5d27eca6172d9aa762d48a42,Employment
10322,PROC,PROC,5d27eca6172d9aa762d48a44,Environment
10323,PROC,PROC,5d27eca6172d9aa762d48a44,Environment
10324,PROC,Mdm Speaker ,5d27eca6172d9aa762d48a44,Environment
10325,Mdm Speaker ,Dr Amy Khor Lean Suan,5d27eca6172d9aa762d48a44,Environment
10326,Dr Amy Khor Lean Suan,Dr Tan Wu Meng (Jurong),5d27eca6172d9aa762d48a44,Environment
10327,Dr Tan Wu Meng (Jurong),Dr Amy Khor Lean Suan,5d27eca6172d9aa762d48a44,Environment
10328,Dr Amy Khor Lean Suan,Mr Melvin Yong Yik Chye (Tanjong Pagar),5d27eca6172d9aa762d48a44,Environment
10329,Mr Melvin Yong Yik Chye (Tanjong Pagar),Dr Amy Khor Lean Suan,5d27eca6172d9aa762d48a44,Environment
10330,Dr Amy Khor Lean Suan,Dr Tan Wu Meng,5d27eca6172d9aa762d48a44,Environment
10331,Dr Tan Wu Meng,Dr Amy Khor Lean Suan,5d27eca6172d9aa762d48a44,Environment
10332,PROC,PROC,5d27eca6172d9aa762d48a45,Employment
10333,PROC,Mr Zaqy Mohamad (Chua Chu Kang),5d27eca6172d9aa762d48a45,Employment
10334,Mr Zaqy Mohamad (Chua Chu Kang),Dr Koh Poh Koon,5d27eca6172d9aa762d48a45,Employment
10335,Dr Koh Poh Koon,Mr Leon Perera (Non-Constituency Member),5d27eca6172d9aa762d48a45,Employment
10336,Mr Leon Perera (Non-Constituency Member),Dr Koh Poh Koon,5d27eca6172d9aa762d48a45,Employment
10337,PROC,The Minister for Education (Higher Education and Skills) (Mr Ong Ye Kung)(for the Prime Minister),5d27eca6172d9aa762d48a46,Business
10338,PROC,The Minister for National Development (Mr Lawrence Wong),5d27eca6172d9aa762d48a47,Living
10339,The Minister for National Development (Mr Lawrence Wong),Mr Zaqy Mohamad (Chua Chu Kang),5d27eca6172d9aa762d48a47,Living
10340,Mr Zaqy Mohamad (Chua Chu Kang),Mr Lawrence Wong,5d27eca6172d9aa762d48a47,Living
10341,PROC,The Senior Minister of State for Health (Dr Lam Pin Min)(for the Minister for Health),5d27eca6172d9aa762d48a48,Healthcare
10342,The Senior Minister of State for Health (Dr Lam Pin Min)(for the Minister for Health),Miss Cheryl Chan Wei Ling (Fengshan),5d27eca6172d9aa762d48a48,Healthcare
10343,Miss Cheryl Chan Wei Ling (Fengshan),Dr Lam Pin Min,5d27eca6172d9aa762d48a48,Healthcare
10344,PROC,"The Minister, Prime Minister's Office (Mrs Josephine Teo)(for the Prime Minister)",5d27eca6172d9aa762d48a49,Education
10345,PROC,PROC,5d27eca6172d9aa762d48a4a,Business
